year,reporter,reporter_code,partner,partner_code,flow,commodity_code,trade_value_usd,quantity_kg
2023,USA,842,China,156,import,2504,113270155.0,29148009.0
2020,USA,842,Mexico,484,import,2504,3729241.0,5814023.0
2021,USA,842,Mexico,484,import,2504,5225434.0,7744973.0
2022,USA,842,Mexico,484,import,2504,7586547.0,12165182.0
2020,USA,842,Brazil,76,import,2504,5748351.0,2772020.0
2021,USA,842,Brazil,76,import,2504,6645318.0,3152056.0
2022,USA,842,Brazil,76,import,2504,5266773.0,2332701.0
2023,USA,842,Brazil,76,import,2504,5177901.0,2604766.0
2020,USA,842,Canada,124,import,2504,8779050.0,5751366.0
2021,USA,842,Canada,124,import,2504,14776644.0,10100448.0
2022,USA,842,Canada,124,import,2504,13646317.0,8399153.0
2023,USA,842,Canada,124,import,2504,11180467.0,7252159.764
2020,USA,842,Japan,392,import,2504,512134.0,97135.0
2021,USA,842,Japan,392,import,2504,705434.0,112123.0
2022,USA,842,Japan,392,import,2504,958209.0,142616.0
2023,USA,842,Japan,392,import,2504,982171.0,86580.0
2021,USA,842,South Korea,410,import,2504,19675.0,3001.0
2022,USA,842,South Korea,410,import,2504,414266.0,60504.0
2023,USA,842,South Korea,410,import,2504,1205586.0,268150.0
2020,USA,842,Mozambique,508,import,2504,3358142.0,5480880.0
2021,USA,842,Mozambique,508,import,2504,1214529.0,1068066.0
2022,USA,842,Mozambique,508,import,2504,7375893.0,8416057.0
2023,USA,842,Mozambique,508,import,2504,16735766.0,18907147.0
2020,USA,842,Germany,276,import,2504,1263161.0,72393.0
2021,USA,842,Germany,276,import,2504,1038905.0,232596.0
2022,USA,842,Germany,276,import,2504,1072672.0,167313.0
2023,USA,842,Germany,276,import,2504,316166.0,90457.0
2020,USA,842,United Kingdom,826,import,2504,813630.0,1562881.0
2021,USA,842,United Kingdom,826,import,2504,217918.0,176706.0
2022,USA,842,United Kingdom,826,import,2504,356471.0,44414.0
2023,USA,842,United Kingdom,826,import,2504,85475.0,28052.702
2020,USA,842,Singapore,702,import,2504,25335.0,7225.413
2023,USA,842,Australia,36,import,2504,2754.0,67.0
2020,China,156,USA,842,import,2504,734992.0,135684.231
2021,China,156,USA,842,import,2504,749759.0,116559.567
2022,China,156,USA,842,import,2504,718369.0,66287.931
2023,China,156,USA,842,import,2504,685611.0,136364.678
2020,China,156,Mexico,484,import,2504,2489.0,1814.0
2021,China,156,Mexico,484,import,2504,17242.0,12698.0
2022,China,156,Mexico,484,import,2504,9285.0,6349.0
2023,China,156,Mexico,484,import,2504,11529.0,6349.0
2020,China,156,Brazil,76,import,2504,487884.0,61473.0
2021,China,156,Brazil,76,import,2504,359858.0,49060.0
2022,China,156,Brazil,76,import,2504,172800.0,26792.0
2023,China,156,Brazil,76,import,2504,4307.0,800.0
2020,China,156,Canada,124,import,2504,77236.0,23597.0
2021,China,156,Canada,124,import,2504,280057.0,94216.0
2022,China,156,Canada,124,import,2504,81186.0,35085.0
2023,China,156,Canada,124,import,2504,35910.0,13682.0
2020,China,156,Japan,392,import,2504,1791858.0,381525.0
2021,China,156,Japan,392,import,2504,2632809.0,1244452.0
2022,China,156,Japan,392,import,2504,2938722.0,1585441.0
2023,China,156,Japan,392,import,2504,1114385.0,255563.0
2020,China,156,South Korea,410,import,2504,244835.0,391688.0
2021,China,156,South Korea,410,import,2504,113299.0,112112.314
2022,China,156,South Korea,410,import,2504,854579.0,180341.0
2023,China,156,South Korea,410,import,2504,341490.0,102174.395
2020,China,156,Mozambique,508,import,2504,1744509.0,4204699.0
2021,China,156,Mozambique,508,import,2504,9969464.0,23139614.0
2022,China,156,Mozambique,508,import,2504,71270501.0,108432473.0
2023,China,156,Mozambique,508,import,2504,31814760.0,55154710.0
2020,China,156,Germany,276,import,2504,1709307.0,507753.717
2021,China,156,Germany,276,import,2504,1879250.0,516228.687
2022,China,156,Germany,276,import,2504,1623675.0,473283.919
2023,China,156,Germany,276,import,2504,949718.0,256901.559
2020,China,156,United Kingdom,826,import,2504,482548.0,145107.0
2021,China,156,United Kingdom,826,import,2504,726223.0,219867.0
2022,China,156,United Kingdom,826,import,2504,953798.0,281349.0
2023,China,156,United Kingdom,826,import,2504,708205.0,190140.0
2020,China,156,Singapore,702,import,2504,4744.0,1989.122
2021,China,156,Singapore,702,import,2504,4207.0,3870.045
2020,China,156,Australia,36,import,2504,1799.0,512.161
2021,China,156,Australia,36,import,2504,1187.0,62354.879
2022,China,156,Australia,36,import,2504,9601.0,135000.0
2020,Mexico,484,USA,842,import,2504,897737.0,0.0
2020,Mexico,484,USA,842,import,2504,895890.0,0.0
2020,Mexico,484,USA,842,import,2504,1773.0,1372.165
2020,Mexico,484,USA,842,import,2504,74.0,53.528
2021,Mexico,484,USA,842,import,2504,3006023.0,0.0
2021,Mexico,484,USA,842,import,2504,3005590.0,0.0
2021,Mexico,484,USA,842,import,2504,433.0,0.0
2023,Mexico,484,USA,842,import,2504,3162.0,75.0
2023,Mexico,484,USA,842,import,2504,5146239.0,3098972.0
2023,Mexico,484,USA,842,import,2504,5149401.0,3099047.0
2020,Mexico,484,China,156,import,2504,85461.0,72271.505
2020,Mexico,484,China,156,import,2504,578880.0,487693.773
2020,Mexico,484,China,156,import,2504,523.0,442.284
2020,Mexico,484,China,156,import,2504,664864.0,560407.562
2021,Mexico,484,China,156,import,2504,247679.0,0.0
2021,Mexico,484,China,156,import,2504,106.0,0.0
2021,Mexico,484,China,156,import,2504,106272.0,0.0
2021,Mexico,484,China,156,import,2504,354057.0,0.0
2022,Mexico,484,China,156,import,2504,719387.0,0.0
2022,Mexico,484,China,156,import,2504,658332.0,0.0
2022,Mexico,484,China,156,import,2504,57609.0,0.0
2022,Mexico,484,China,156,import,2504,3446.0,0.0
2023,Mexico,484,China,156,import,2504,514304.0,0.0
2023,Mexico,484,China,156,import,2504,2092.0,0.0
2023,Mexico,484,China,156,import,2504,487926.0,343098.0
2023,Mexico,484,China,156,import,2504,24286.0,4789.0
2021,Mexico,484,Brazil,76,import,2504,1032674.0,0.0
2021,Mexico,484,Brazil,76,import,2504,14843.0,0.0
2021,Mexico,484,Brazil,76,import,2504,1009129.0,0.0
2021,Mexico,484,Brazil,76,import,2504,8702.0,0.0
2022,Mexico,484,Brazil,76,import,2504,409422.0,0.0
2022,Mexico,484,Brazil,76,import,2504,407466.0,0.0
2022,Mexico,484,Brazil,76,import,2504,1956.0,0.0
2023,Mexico,484,Brazil,76,import,2504,711871.0,0.0
2023,Mexico,484,Brazil,76,import,2504,104.0,0.0
2023,Mexico,484,Brazil,76,import,2504,698219.0,567300.0
2023,Mexico,484,Brazil,76,import,2504,13548.0,3352.0
2021,Mexico,484,Canada,124,import,2504,217156.0,0.0
2021,Mexico,484,Canada,124,import,2504,320.0,8.0
2021,Mexico,484,Canada,124,import,2504,216836.0,0.0
2023,Mexico,484,Canada,124,import,2504,896647.0,0.0
2023,Mexico,484,Canada,124,import,2504,1097.0,3.0
2023,Mexico,484,Canada,124,import,2504,895550.0,0.0
2020,Mexico,484,Japan,392,import,2504,37281.0,31527.293
2020,Mexico,484,Japan,392,import,2504,6037.0,5105.289
2020,Mexico,484,Japan,392,import,2504,43318.0,36632.581
2023,Mexico,484,Japan,392,import,2504,23740.0,6310.0
2023,Mexico,484,Japan,392,import,2504,28349.0,480.0
2023,Mexico,484,Japan,392,import,2504,52089.0,6790.0
2020,Mexico,484,Germany,276,import,2504,204732.0,0.0
2020,Mexico,484,Germany,276,import,2504,5733.0,0.0
2020,Mexico,484,Germany,276,import,2504,198908.0,0.0
2020,Mexico,484,Germany,276,import,2504,91.0,0.0
2021,Mexico,484,Germany,276,import,2504,120415.0,0.0
2021,Mexico,484,Germany,276,import,2504,120370.0,0.0
2021,Mexico,484,Germany,276,import,2504,39.0,0.0
2021,Mexico,484,Germany,276,import,2504,6.0,0.0
2022,Mexico,484,Germany,276,import,2504,158139.0,0.0
2022,Mexico,484,Germany,276,import,2504,137723.0,0.0
2022,Mexico,484,Germany,276,import,2504,20416.0,0.0
2023,Mexico,484,Germany,276,import,2504,45347.0,0.0
2023,Mexico,484,Germany,276,import,2504,1161.0,0.0
2023,Mexico,484,Germany,276,import,2504,7687.0,1202.0
2023,Mexico,484,Germany,276,import,2504,36499.0,7216.0
2020,Brazil,76,USA,842,import,2504,133864.0,60993.0
2020,Brazil,76,USA,842,import,2504,139507.0,61238.618
2020,Brazil,76,USA,842,import,2504,5643.0,245.618
2021,Brazil,76,USA,842,import,2504,94858.0,15830.0
2021,Brazil,76,USA,842,import,2504,114847.0,16292.707
2021,Brazil,76,USA,842,import,2504,19989.0,462.707
2022,Brazil,76,USA,842,import,2504,30501.0,14309.0
2022,Brazil,76,USA,842,import,2504,51974.0,761.869
2022,Brazil,76,USA,842,import,2504,82475.0,15070.869
2023,Brazil,76,USA,842,import,2504,6305.0,2251.0
2023,Brazil,76,USA,842,import,2504,34118.0,992.826
2023,Brazil,76,USA,842,import,2504,40423.0,3243.826
2020,Brazil,76,China,156,import,2504,969.0,120.0
2020,Brazil,76,China,156,import,2504,1332883.0,1248921.0
2020,Brazil,76,China,156,import,2504,1017.0,60.0
2020,Brazil,76,China,156,import,2504,1334869.0,1249101.0
2021,Brazil,76,China,156,import,2504,5218.0,301.0
2021,Brazil,76,China,156,import,2504,770462.0,484114.0
2021,Brazil,76,China,156,import,2504,775680.0,484415.0
2022,Brazil,76,China,156,import,2504,21954.0,15000.0
2022,Brazil,76,China,156,import,2504,325255.0,135253.0
2022,Brazil,76,China,156,import,2504,347209.0,150253.0
2023,Brazil,76,China,156,import,2504,296492.0,126497.0
2023,Brazil,76,China,156,import,2504,1796.0,12.0
2023,Brazil,76,China,156,import,2504,294696.0,126485.0
2021,Brazil,76,Mexico,484,import,2504,14043.0,9072.0
2021,Brazil,76,Mexico,484,import,2504,14043.0,9072.0
2022,Brazil,76,Mexico,484,import,2504,869.0,2.0
2022,Brazil,76,Mexico,484,import,2504,869.0,2.0
2023,Brazil,76,Mexico,484,import,2504,18106.0,9072.0
2023,Brazil,76,Mexico,484,import,2504,18106.0,9072.0
2022,Brazil,76,Canada,124,import,2504,270070.0,16631.0
2022,Brazil,76,Canada,124,import,2504,25062.0,1051.0
2022,Brazil,76,Canada,124,import,2504,245008.0,15580.0
2020,Brazil,76,Japan,392,import,2504,256.0,2.0
2020,Brazil,76,Japan,392,import,2504,256.0,2.0
2022,Brazil,76,Japan,392,import,2504,249.0,135.011
2022,Brazil,76,Japan,392,import,2504,249.0,135.011
2023,Brazil,76,Japan,392,import,2504,3191.0,300.736
2023,Brazil,76,Japan,392,import,2504,182.0,60.736
2023,Brazil,76,Japan,392,import,2504,3009.0,240.0
2020,Brazil,76,Mozambique,508,import,2504,38094.0,110391.0
2020,Brazil,76,Mozambique,508,import,2504,38094.0,110391.0
2023,Brazil,76,Mozambique,508,import,2504,2036.0,1005.0
2023,Brazil,76,Mozambique,508,import,2504,2036.0,1005.0
2020,Brazil,76,Germany,276,import,2504,232757.0,65069.0
2020,Brazil,76,Germany,276,import,2504,190060.0,57980.0
2020,Brazil,76,Germany,276,import,2504,42697.0,7089.0
2021,Brazil,76,Germany,276,import,2504,1876.0,238.106
2021,Brazil,76,Germany,276,import,2504,254709.0,84833.106
2021,Brazil,76,Germany,276,import,2504,252833.0,84595.0
2022,Brazil,76,Germany,276,import,2504,260433.0,71760.0
2022,Brazil,76,Germany,276,import,2504,300672.0,75720.0
2022,Brazil,76,Germany,276,import,2504,40239.0,3960.0
2023,Brazil,76,Germany,276,import,2504,19579.0,1668.0
2023,Brazil,76,Germany,276,import,2504,243678.0,75408.0
2023,Brazil,76,Germany,276,import,2504,263257.0,77076.0
2020,Brazil,76,United Kingdom,826,import,2504,3661.0,2004.0
2020,Brazil,76,United Kingdom,826,import,2504,1039.0,4.0
2020,Brazil,76,United Kingdom,826,import,2504,2622.0,2000.0
2021,Brazil,76,United Kingdom,826,import,2504,1092.0,4.0
2021,Brazil,76,United Kingdom,826,import,2504,175001.0,180000.0
2021,Brazil,76,United Kingdom,826,import,2504,176093.0,180004.0
2023,Brazil,76,United Kingdom,826,import,2504,6237.0,28.009
2023,Brazil,76,United Kingdom,826,import,2504,6237.0,28.009
2020,Canada,124,USA,842,import,2504,28874.416,35000.0
2020,Canada,124,USA,842,import,2504,28874.416,35000.0
2020,Canada,124,USA,842,import,2504,899945.26,30397566.188
2020,Canada,124,USA,842,import,2504,846052.813,30254000.0
2020,Canada,124,USA,842,import,2504,25018.031,108566.188
2020,Canada,124,USA,842,import,2504,846052.813,30254000.0
2020,Canada,124,USA,842,import,2504,25018.031,108566.188
2020,Canada,124,USA,842,import,2504,899945.26,30397566.188
2021,Canada,124,USA,842,import,2504,43627.089,39000.0
2021,Canada,124,USA,842,import,2504,19219.59,37000.0
2021,Canada,124,USA,842,import,2504,1870122.165,11766000.0
2021,Canada,124,USA,842,import,2504,43627.089,39000.0
2021,Canada,124,USA,842,import,2504,1790133.452,11586000.0
2021,Canada,124,USA,842,import,2504,17142.034,104000.0
2021,Canada,124,USA,842,import,2504,1790133.452,11586000.0
2021,Canada,124,USA,842,import,2504,1870122.165,11766000.0
2021,Canada,124,USA,842,import,2504,17142.034,104000.0
2021,Canada,124,USA,842,import,2504,19219.59,37000.0
2022,Canada,124,USA,842,import,2504,1870574.36,48498000.0
2022,Canada,124,USA,842,import,2504,20543.891,97999.715
2022,Canada,124,USA,842,import,2504,4980.198,2000.0
2022,Canada,124,USA,842,import,2504,43369.669,100000.0
2022,Canada,124,USA,842,import,2504,2114156.885,49056999.715
2022,Canada,124,USA,842,import,2504,1870574.36,48498000.0
2022,Canada,124,USA,842,import,2504,174688.767,359000.0
2022,Canada,124,USA,842,import,2504,48349.867,102000.0
2022,Canada,124,USA,842,import,2504,4980.198,2000.0
2022,Canada,124,USA,842,import,2504,174688.767,359000.0
2022,Canada,124,USA,842,import,2504,2109176.688,49054999.715
2022,Canada,124,USA,842,import,2504,20543.891,97999.715
2023,Canada,124,USA,842,import,2504,45088.236,56000.0
2023,Canada,124,USA,842,import,2504,325544.993,97000.0
2023,Canada,124,USA,842,import,2504,2326888.571,27392000.0
2023,Canada,124,USA,842,import,2504,325544.993,97000.0
2023,Canada,124,USA,842,import,2504,48921.829,370671.745
2023,Canada,124,USA,842,import,2504,2326888.571,27392000.0
2023,Canada,124,USA,842,import,2504,45088.236,56000.0
2023,Canada,124,USA,842,import,2504,2746443.629,27915671.745
2023,Canada,124,USA,842,import,2504,48921.829,370671.745
2023,Canada,124,USA,842,import,2504,2746443.629,27915671.745
2020,Canada,124,China,156,import,2504,353904.523,3055000.0
2020,Canada,124,China,156,import,2504,377595.338,683770.972
2020,Canada,124,China,156,import,2504,199.082,3812.028
2020,Canada,124,China,156,import,2504,597.993,9298.047
2020,Canada,124,China,156,import,2504,377129.321,677000.0
2020,Canada,124,China,156,import,2504,2526.931,1000.0
2020,Canada,124,China,156,import,2504,199.082,3812.028
2020,Canada,124,China,156,import,2504,40.264,770.972
2020,Canada,124,China,156,import,2504,172.24,3298.047
2020,Canada,124,China,156,import,2504,739340.131,3753881.048
2020,Canada,124,China,156,import,2504,425.753,6000.0
2020,Canada,124,China,156,import,2504,4942.017,7000.0
2020,Canada,124,China,156,import,2504,353904.523,3055000.0
2020,Canada,124,China,156,import,2504,4942.017,7000.0
2020,Canada,124,China,156,import,2504,377129.321,677000.0
2020,Canada,124,China,156,import,2504,356603.693,3059298.047
2020,Canada,124,China,156,import,2504,7708.295,12583.001
2021,Canada,124,China,156,import,2504,64594.06,16000.0
2021,Canada,124,China,156,import,2504,277379.699,232000.0
2021,Canada,124,China,156,import,2504,3024.22,2000.0
2021,Canada,124,China,156,import,2504,277379.699,232000.0
2021,Canada,124,China,156,import,2504,306.25,1139.448
2021,Canada,124,China,156,import,2504,277603.007,233355.175
2021,Canada,124,China,156,import,2504,271689.348,810000.0
2021,Canada,124,China,156,import,2504,3024.22,2000.0
2021,Canada,124,China,156,import,2504,223.307,1355.175
2021,Canada,124,China,156,import,2504,529.558,2494.623
2021,Canada,124,China,156,import,2504,617216.885,1062494.623
2021,Canada,124,China,156,import,2504,64594.06,16000.0
2021,Canada,124,China,156,import,2504,336283.408,826000.0
2021,Canada,124,China,156,import,2504,275019.819,813139.448
2022,Canada,124,China,156,import,2504,154501.373,35000.0
2022,Canada,124,China,156,import,2504,252527.98,1673000.0
2022,Canada,124,China,156,import,2504,588.527,6708.21
2022,Canada,124,China,156,import,2504,175.175,2000.0
2022,Canada,124,China,156,import,2504,21406.706,1322.507
2022,Canada,124,China,156,import,2504,29899.625,509013.563
2022,Canada,124,China,156,import,2504,472286.691,2452528.191
2022,Canada,124,China,156,import,2504,154501.373,35000.0
2022,Canada,124,China,156,import,2504,13362.48,227483.911
2022,Canada,124,China,156,import,2504,13362.48,227483.911
2022,Canada,124,China,156,import,2504,282840.957,2186721.773
2022,Canada,124,China,156,import,2504,252527.98,1673000.0
2022,Canada,124,China,156,import,2504,176083.253,38322.507
2022,Canada,124,China,156,import,2504,413.352,4708.21
2022,Canada,124,China,156,import,2504,64668.811,737819.981
2023,Canada,124,China,156,import,2504,118079.842,209000.0
2023,Canada,124,China,156,import,2504,206.681,58.506
2023,Canada,124,China,156,import,2504,870.429,6058.506
2023,Canada,124,China,156,import,2504,3011746.027,2070062.834
2023,Canada,124,China,156,import,2504,338397.714,212000.0
2023,Canada,124,China,156,import,2504,13357.2,2000.948
2023,Canada,124,China,156,import,2504,2554807.698,1644000.948
2023,Canada,124,China,156,import,2504,338620.692,212379.423
2023,Canada,124,China,156,import,2504,663.749,6000.0
2023,Canada,124,China,156,import,2504,2540786.75,1636000.0
2023,Canada,124,China,156,import,2504,338397.714,212000.0
2023,Canada,124,China,156,import,2504,21216.251,7321.864
2023,Canada,124,China,156,import,2504,110237.089,204000.0
2023,Canada,124,China,156,import,2504,7842.753,5000.0
2023,Canada,124,China,156,import,2504,237.794,4682.463
2023,Canada,124,China,156,import,2504,237.794,4682.463
2023,Canada,124,China,156,import,2504,16.297,320.916
2023,Canada,124,China,156,import,2504,2651261.633,1844682.463
2020,Canada,124,Mexico,484,import,2504,5489.308,7854.268
2020,Canada,124,Mexico,484,import,2504,253.513,4854.268
2020,Canada,124,Mexico,484,import,2504,5235.795,3000.0
2020,Canada,124,Mexico,484,import,2504,5489.308,7854.268
2020,Canada,124,Mexico,484,import,2504,253.513,4854.268
2020,Canada,124,Mexico,484,import,2504,5235.795,3000.0
2021,Canada,124,Mexico,484,import,2504,95951.205,175349.218
2021,Canada,124,Mexico,484,import,2504,551.888,3349.218
2021,Canada,124,Mexico,484,import,2504,95399.316,172000.0
2021,Canada,124,Mexico,484,import,2504,81204.941,152000.0
2021,Canada,124,Mexico,484,import,2504,81204.941,152000.0
2021,Canada,124,Mexico,484,import,2504,14746.264,23349.218
2021,Canada,124,Mexico,484,import,2504,551.888,3349.218
2021,Canada,124,Mexico,484,import,2504,14194.376,20000.0
2022,Canada,124,Mexico,484,import,2504,130798.183,246000.0
2022,Canada,124,Mexico,484,import,2504,130798.183,246000.0
2022,Canada,124,Mexico,484,import,2504,36552.438,58000.0
2022,Canada,124,Mexico,484,import,2504,36552.438,58000.0
2022,Canada,124,Mexico,484,import,2504,167350.62,304000.0
2022,Canada,124,Mexico,484,import,2504,167350.62,304000.0
2023,Canada,124,Mexico,484,import,2504,143489.71,209000.0
2023,Canada,124,Mexico,484,import,2504,143489.71,209000.0
2023,Canada,124,Mexico,484,import,2504,31348.047,57000.0
2023,Canada,124,Mexico,484,import,2504,31348.047,57000.0
2023,Canada,124,Mexico,484,import,2504,112141.663,152000.0
2023,Canada,124,Mexico,484,import,2504,112141.663,152000.0
2020,Canada,124,Brazil,76,import,2504,29069.024,10008.097
2020,Canada,124,Brazil,76,import,2504,6470.553,5000.0
2020,Canada,124,Brazil,76,import,2504,22598.471,5008.097
2020,Canada,124,Brazil,76,import,2504,22598.471,5008.097
2020,Canada,124,Brazil,76,import,2504,22598.471,5008.097
2020,Canada,124,Brazil,76,import,2504,6470.553,5000.0
2020,Canada,124,Brazil,76,import,2504,6470.553,5000.0
2021,Canada,124,Brazil,76,import,2504,28053.79,7000.0
2021,Canada,124,Brazil,76,import,2504,28053.79,7000.0
2021,Canada,124,Brazil,76,import,2504,28053.79,7000.0
2021,Canada,124,Brazil,76,import,2504,28053.79,7000.0
2022,Canada,124,Brazil,76,import,2504,5875.281,1000.0
2022,Canada,124,Brazil,76,import,2504,5875.281,1000.0
2022,Canada,124,Brazil,76,import,2504,5875.281,1000.0
2022,Canada,124,Brazil,76,import,2504,5875.281,1000.0
2023,Canada,124,Brazil,76,import,2504,3158.732,1014.587
2023,Canada,124,Brazil,76,import,2504,3157.991,1000.0
2023,Canada,124,Brazil,76,import,2504,0.741,14.587
2023,Canada,124,Brazil,76,import,2504,3158.732,1014.587
2023,Canada,124,Brazil,76,import,2504,3157.991,1000.0
2023,Canada,124,Brazil,76,import,2504,0.741,14.587
2020,Canada,124,Japan,392,import,2504,282.593,6000.0
2020,Canada,124,Japan,392,import,2504,282.593,6000.0
2020,Canada,124,Japan,392,import,2504,216.232,4140.405
2020,Canada,124,Japan,392,import,2504,498.825,10140.405
2020,Canada,124,Japan,392,import,2504,216.232,4140.405
2020,Canada,124,Japan,392,import,2504,498.825,10140.405
2021,Canada,124,Japan,392,import,2504,7714.473,5000.0
2021,Canada,124,Japan,392,import,2504,7011.055,1000.0
2021,Canada,124,Japan,392,import,2504,703.418,4000.0
2021,Canada,124,Japan,392,import,2504,7011.055,1000.0
2021,Canada,124,Japan,392,import,2504,7714.473,5000.0
2021,Canada,124,Japan,392,import,2504,703.418,4000.0
2022,Canada,124,Japan,392,import,2504,500.171,5000.0
2022,Canada,124,Japan,392,import,2504,500.171,5000.0
2022,Canada,124,Japan,392,import,2504,500.171,5000.0
2022,Canada,124,Japan,392,import,2504,500.171,5000.0
2023,Canada,124,Japan,392,import,2504,1651.964,17000.0
2023,Canada,124,Japan,392,import,2504,1906.055,22003.379
2023,Canada,124,Japan,392,import,2504,1652.704,17014.587
2023,Canada,124,Japan,392,import,2504,253.35,4988.792
2023,Canada,124,Japan,392,import,2504,253.35,4988.792
2023,Canada,124,Japan,392,import,2504,1651.964,17000.0
2023,Canada,124,Japan,392,import,2504,0.741,14.587
2023,Canada,124,Japan,392,import,2504,0.741,14.587
2023,Canada,124,Japan,392,import,2504,253.35,4988.792
2022,Canada,124,Mozambique,508,import,2504,1123.272,1000.0
2022,Canada,124,Mozambique,508,import,2504,1123.272,1000.0
2022,Canada,124,Mozambique,508,import,2504,1123.272,1000.0
2022,Canada,124,Mozambique,508,import,2504,1123.272,1000.0
2023,Canada,124,Mozambique,508,import,2504,1220.823,1000.0
2023,Canada,124,Mozambique,508,import,2504,1220.823,1000.0
2023,Canada,124,Mozambique,508,import,2504,1220.823,1000.0
2023,Canada,124,Mozambique,508,import,2504,1220.823,1000.0
2020,Canada,124,Germany,276,import,2504,25673.438,8448.534
2020,Canada,124,Germany,276,import,2504,26151.385,12448.534
2020,Canada,124,Germany,276,import,2504,477.947,4000.0
2020,Canada,124,Germany,276,import,2504,477.947,4000.0
2020,Canada,124,Germany,276,import,2504,26151.385,12448.534
2020,Canada,124,Germany,276,import,2504,25673.438,8448.534
2021,Canada,124,Germany,276,import,2504,242889.073,154000.0
2021,Canada,124,Germany,276,import,2504,243460.102,158000.0
2021,Canada,124,Germany,276,import,2504,571.029,4000.0
2021,Canada,124,Germany,276,import,2504,571.029,4000.0
2021,Canada,124,Germany,276,import,2504,243460.102,158000.0
2021,Canada,124,Germany,276,import,2504,242889.073,154000.0
2022,Canada,124,Germany,276,import,2504,1026.465,9000.0
2022,Canada,124,Germany,276,import,2504,6848.732,6000.0
2022,Canada,124,Germany,276,import,2504,11392.529,193856.738
2022,Canada,124,Germany,276,import,2504,19267.725,208856.738
2022,Canada,124,Germany,276,import,2504,11392.529,193856.738
2022,Canada,124,Germany,276,import,2504,19267.725,208856.738
2022,Canada,124,Germany,276,import,2504,6848.732,6000.0
2022,Canada,124,Germany,276,import,2504,1026.465,9000.0
2023,Canada,124,Germany,276,import,2504,2146.812,35000.0
2023,Canada,124,Germany,276,import,2504,1158.597,1000.0
2023,Canada,124,Germany,276,import,2504,3604.688,26207.3
2023,Canada,124,Germany,276,import,2504,6910.097,62207.3
2023,Canada,124,Germany,276,import,2504,1158.597,1000.0
2023,Canada,124,Germany,276,import,2504,137.787,2713.203
2023,Canada,124,Germany,276,import,2504,2146.812,35000.0
2023,Canada,124,Germany,276,import,2504,137.787,2713.203
2023,Canada,124,Germany,276,import,2504,6772.31,59494.097
2023,Canada,124,Germany,276,import,2504,3466.901,23494.097
2020,Canada,124,United Kingdom,826,import,2504,313.163,3000.0
2020,Canada,124,United Kingdom,826,import,2504,313.163,3000.0
2020,Canada,124,United Kingdom,826,import,2504,313.163,3000.0
2020,Canada,124,United Kingdom,826,import,2504,313.163,3000.0
2021,Canada,124,United Kingdom,826,import,2504,423.487,4000.0
2021,Canada,124,United Kingdom,826,import,2504,450.602,4012.745
2021,Canada,124,United Kingdom,826,import,2504,27.116,12.745
2021,Canada,124,United Kingdom,826,import,2504,27.116,12.745
2021,Canada,124,United Kingdom,826,import,2504,450.602,4012.745
2021,Canada,124,United Kingdom,826,import,2504,423.487,4000.0
2022,Canada,124,United Kingdom,826,import,2504,1230.836,6036.325
2022,Canada,124,United Kingdom,826,import,2504,1230.836,6036.325
2022,Canada,124,United Kingdom,826,import,2504,1230.836,6036.325
2022,Canada,124,United Kingdom,826,import,2504,1230.836,6036.325
2023,Canada,124,United Kingdom,826,import,2504,172.604,5000.0
2023,Canada,124,United Kingdom,826,import,2504,172.604,5000.0
2023,Canada,124,United Kingdom,826,import,2504,1667.52,21040.128
2023,Canada,124,United Kingdom,826,import,2504,2010.506,31040.128
2023,Canada,124,United Kingdom,826,import,2504,1667.52,21040.128
2023,Canada,124,United Kingdom,826,import,2504,342.986,10000.0
2023,Canada,124,United Kingdom,826,import,2504,170.382,5000.0
2023,Canada,124,United Kingdom,826,import,2504,170.382,5000.0
2023,Canada,124,United Kingdom,826,import,2504,1667.52,21040.128
2021,Canada,124,Australia,36,import,2504,2925.327,1000.0
2021,Canada,124,Australia,36,import,2504,2925.327,1000.0
2021,Canada,124,Australia,36,import,2504,2925.327,1000.0
2021,Canada,124,Australia,36,import,2504,2925.327,1000.0
2023,Canada,124,Australia,36,import,2504,42595.475,544000.0
2023,Canada,124,Australia,36,import,2504,42595.475,544000.0
2023,Canada,124,Australia,36,import,2504,42595.475,544000.0
2023,Canada,124,Australia,36,import,2504,42595.475,544000.0
2020,Japan,392,USA,842,import,2504,1762155.31,343000.0
2021,Japan,392,USA,842,import,2504,3171334.565,621642.631
2022,Japan,392,USA,842,import,2504,2206373.326,429028.793
2023,Japan,392,USA,842,import,2504,1618314.079,291548.515
2020,Japan,392,China,156,import,2504,60618547.297,39825000.0
2021,Japan,392,China,156,import,2504,84294223.62,55116000.0
2022,Japan,392,China,156,import,2504,95925269.357,52835000.0
2023,Japan,392,China,156,import,2504,73925611.246,46964000.0
2023,Japan,392,Mexico,484,import,2504,1608.641,797.69
2020,Japan,392,Brazil,76,import,2504,920052.036,548000.0
2021,Japan,392,Brazil,76,import,2504,1164718.421,724000.0
2022,Japan,392,Brazil,76,import,2504,1363844.332,644000.0
2023,Japan,392,Brazil,76,import,2504,1024348.347,396000.0
2020,Japan,392,Canada,124,import,2504,421571.483,160000.0
2021,Japan,392,Canada,124,import,2504,533700.58,240000.0
2022,Japan,392,Canada,124,import,2504,987512.028,360000.0
2023,Japan,392,Canada,124,import,2504,675821.352,224784.856
2022,Japan,392,South Korea,410,import,2504,7665.507,3277.746
